listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:content:818ce1db6c506d7b87961794,mubawab.ma,,Casablanca,Bernoussi,Casablanca-Settat,,,120.0,2.0,2.0,unknown,unknown,unknown,unknown,520000.0,4333.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à l'achat à Bernoussi. Surface totale 120 m². Te...,520 000 DH,"Bernoussi, Casablanca",120 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8365898,mubawab.ma,8365898,Marrakech,quelques pas de la gare de,Marrakech-Safi,,,100.0,3.0,2.0,unknown,yes,yes,unknown,150000.0,1500.0,appartement,sale,,unknown,Wed Sep 02 2026 17:34:47 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8365898/appartement-%C3%A0-gueliz-juste-%C3%A0-c%C3%B4t%C3%A9-de-la-gare,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8379807,mubawab.ma,8379807,Marrakech,Les Portes de Marrakech,Marrakech-Safi,,,82.0,3.0,2.0,unknown,unknown,unknown,unknown,4640000.0,56585.37,appartement,sale,,unknown,Wed Sep 02 2026 22:13:59 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8379807/bel-appartement-%C3%A0-vendre-%C3%A0-les-portes-de-marrakech-3-chambres,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:03114b42214b0bd3e4aa9e46,mubawab.ma,,Casablanca,Oulfa,Casablanca-Settat,,,200.0,3.0,2.0,unknown,unknown,unknown,unknown,1400000.0,7000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à l'achat à Oulfa. Surface de 200 m². Double vit...,1 400 000 DH,"Oulfa, Casablanca",200 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8231629,mubawab.ma,8231629,Marrakech,Hivernage,Marrakech-Safi,,,61.0,1.0,1.0,unknown,unknown,yes,unknown,2300000.0,37704.92,appartement,sale,,unknown,Wed Sep 02 2026 17:11:51 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8231629/appartement-%C3%A0-vendre-%C3%A0-hivernage-marrakech,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:94e5de0cbaeb98ef69fa839d,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,56.0,1.0,2.0,unknown,unknown,unknown,unknown,1975000.0,35267.86,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 56.0 m² à Casablanca, Racine",1 975 000 DH,"Racine, Casablanca",56 m² 2 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8376312,mubawab.ma,8376312,Marrakech,Les Portes de Marrakech,Marrakech-Safi,,,72.0,2.0,1.0,furnished,unknown,unknown,unknown,2680000.0,37222.22,appartement,sale,,unknown,Wed Sep 02 2026 22:13:16 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8376312/bel-appartement-%C3%A0-vendre-%C3%A0-les-portes-de-marrakech-2-chambres-agr%C3%A9ables-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:6a5f9c4581e74e279dbd00f7,mubawab.ma,,Casablanca,Aïn Sebaâ,Casablanca-Settat,,,250.0,3.0,2.0,unknown,unknown,unknown,unknown,1100000.0,4400.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartements Neufs haut standing à Ain Sebaa,1 100 000 DH,"Aïn Sebaâ, Casablanca",250 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8419bdb1a697a7ce52c05d67,mubawab.ma,,Casablanca,Maârif Extension,Casablanca-Settat,,,111.0,2.0,3.0,unknown,unknown,unknown,unknown,180000.0,1621.62,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement à vendre à Maârif Extension. 2 belles c...,180 000 DH,"Maârif Extension, Casablanca",111 m² 2 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ba0e43cc1032246e7ce0d8f1,mubawab.ma,,Casablanca,Casablanca Marina,Casablanca-Settat,,,70.0,1.0,1.0,unknown,unknown,unknown,unknown,2500000.0,35714.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 70.0 m² à Casablanca, Casablanca Mar...",2 500 000 DH,"Casablanca Marina, Casablanca",70 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:4e262069a5eaa56175db829f,mubawab.ma,,Marrakech,Route d'Agadir - Essaouira,Marrakech-Safi,,,118.0,2.0,1.0,unknown,unknown,unknown,unknown,610000.0,5169.49,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement sur cour privé,610 000 DH,"Route d'Agadir - Essaouira, Marrakech",118 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:3b197d14ed911eebca06b92e,mubawab.ma,,Fès,Hay Moulay El Kamel,Fez-Meknes,,,231.0,4.0,3.0,unknown,unknown,unknown,unknown,1750000.0,7575.76,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 231 m², 4 chambres Hay Moulay El Kamel...",1 750 000 DH,"Hay Moulay El Kamel, Fès",231 m² 4 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:1ea74e3992c39e07eb38f921,mubawab.ma,,Marrakech,Bab Ghmat,Marrakech-Safi,,,100.0,9.0,2.0,unknown,unknown,unknown,unknown,9400000.0,94000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre à Bab Ghmat. Surface totale 100 m². B...,9 400 000 DH,"Bab Ghmat, Marrakech",100 m² 10 Pièces 9 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8362238,mubawab.ma,8362238,Casablanca,Roches Noires,Casablanca-Settat,,,172.0,4.0,2.0,furnished,unknown,unknown,unknown,1400000.0,8139.53,appartement,sale,,unknown,Wed Sep 02 2026 08:50:00 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8362238/appartement-%C3%A0-vendre-de-172-0-m%C2%B2-%C3%A0-casablanca-belvedere-roches-noires,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8064690,mubawab.ma,8064690,Casablanca,Bourgogne Ouest,Casablanca-Settat,,,105.0,2.0,2.0,unknown,yes,yes,unknown,178500.0,1700.0,appartement,sale,,unknown,Wed Sep 02 2026 11:11:04 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8064690/bourgogne-ouest-location-appartement-2chambres-terrasse,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:630977b4f430317bdc4ffe37,mubawab.ma,,Tanger,De La Plage,Tangier-Tetouan-Al Hoceima,,,55.0,1.0,1.0,unknown,unknown,unknown,unknown,1550000.0,28181.82,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à De La Plage. Superficie 55 m². Bien meubl...,1 550 000 DH,"De La Plage, Tanger",55 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8fda396e116586a8e4611c70,mubawab.ma,,Casablanca,Ain Diab Extension,Casablanca-Settat,,,93.0,2.0,2.0,unknown,unknown,unknown,yes,2500000.0,26881.72,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement a Vendre, Vue sur Mer, Aindiab",2 500 000 DH,"Ain Diab Extension, Casablanca",93 m² 1 Pièce 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:1e8184fd065bb4f9119d0730,mubawab.ma,,Casablanca,Casablanca Marina,Casablanca-Settat,,,60.0,1.0,1.0,unknown,unknown,unknown,unknown,2500000.0,41666.67,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel Appartement vue sur la mosquée Hassan 2,2 500 000 DH,"Casablanca Marina, Casablanca",60 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:df4d4632bd9328f4cc84f839,mubawab.ma,,Casablanca,Almaz,Casablanca-Settat,,,55.0,2.0,1.0,unknown,unknown,unknown,unknown,3500000.0,63636.36,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a vendre,3 500 000 DH,"Almaz, Casablanca",55 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8287897,mubawab.ma,8287897,Casablanca,Hay Zobir,Casablanca-Settat,,,55.0,2.0,1.0,furnished,unknown,unknown,unknown,2380000.0,43272.73,appartement,sale,,unknown,Wed Sep 02 2026 12:17:16 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8287897/superbe-appartement-%C3%A0-vendre-%C3%A0-hay-zobir-2-belles-chambres-meubl%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389954,mubawab.ma,8389954,Casablanca,Oulfa,Casablanca-Settat,,,58.0,3.0,1.0,unknown,yes,yes,unknown,2650000.0,45689.66,appartement,sale,,unknown,Wed Sep 02 2026 07:05:19 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8389954/appartement-%C3%A0-oulfa-r%C3%A9s-jawharate-el-oulfa-moyens,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:url:61bd1333467805040dfbc0e1,mubawab.ma,,Casablanca,Oulfa,Casablanca-Settat,,,188.0,3.0,2.0,unknown,unknown,yes,unknown,1280000.0,6808.51,appartement,sale,,unknown,Wed Sep 02 2026 02:58:30 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8395809/vend-appartement-%C3%A0-oulfa-superficie-188-m%C2%B2,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:5a9f8def719f560a5e3ec3bc,mubawab.ma,,Laâyoune,Laäyoune,Casablanca-Settat,,,92.0,4.0,2.0,unknown,unknown,unknown,unknown,580000.0,6304.35,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement a vendre titré 92m,580 000 DH,"Laäyoune, Laäyoune",92 m² 7 Pièces 4 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:a7469b23b26ba3f4ebd3d4df,mubawab.ma,,Marrakech,Hivernage,Marrakech-Safi,,,60.0,1.0,1.0,unknown,unknown,unknown,unknown,3390000.0,56500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Pied à terre de Luxe à l'Hivernage, Marrakech",3 390 000 DH,"Hivernage, Marrakech",60 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8391792,mubawab.ma,8391792,Casablanca,Casablanca Finance City,Casablanca-Settat,,,69.0,1.0,1.0,unknown,unknown,yes,unknown,2200000.0,31884.06,appartement,sale,,unknown,Wed Sep 02 2026 07:00:47 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8391792/sell-apartment-in-casablanca-finance-city-large-area-69-m%C2%B2,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8208486,mubawab.ma,8208486,Marrakech,Townhouse For Sale,Marrakech-Safi,,,300.0,4.0,2.0,unknown,yes,unknown,unknown,400000.0,1333.33,appartement,sale,,unknown,Wed Sep 02 2026 21:52:42 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8208486/unique-semlalia-townhouse-for-sale-marrakech,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:ee8265a9e83c159d51969e56,mubawab.ma,,Settat,Hay Kassam,Casablanca-Settat,,,110.0,3.0,2.0,unknown,unknown,unknown,unknown,620000.0,5636.36,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement moderne bien ensoleillé,620 000 DH,"Hay Kassam, Settat",110 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d8044819cb5b53c0d0ece3c4,mubawab.ma,,Mohammedia,Riad 1,Casablanca-Settat,,,129.0,3.0,2.0,unknown,unknown,unknown,unknown,1200000.0,9302.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre Riad Essalam,1 200 000 DH,"Riad 1, Mohammedia",129 m² 2 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:5180a9639147866bbd3213a1,mubawab.ma,,Tanger,Iberie,Tangier-Tetouan-Al Hoceima,,,118.0,3.0,1.0,unknown,unknown,unknown,unknown,850000.0,7203.39,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre de 118m² à Ain El Hayani,850 000 DH,"Iberie, Tanger",118 m² 4 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8368629,mubawab.ma,8368629,Casablanca,l'achat à,Casablanca-Settat,,,80.0,2.0,2.0,furnished,yes,yes,unknown,2980000.0,37250.0,appartement,sale,,unknown,Wed Sep 02 2026 08:41:53 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8368629/appartement-%C3%A0-l-achat-%C3%A0-bernoussi-3-pi%C3%A8ces-meubl%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:6f506c107755c73b624f72f4,mubawab.ma,,Tanger,Tanger City Center,Tangier-Tetouan-Al Hoceima,,,57.0,4.0,,unknown,unknown,unknown,unknown,1450000.0,25438.6,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement à vendre à Tanger City Center. Surface d...,1 450 000 DH,"Tanger City Center, Tanger",57 m² 4 Chambres,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:e1f39f77f9b839c51b28ec96,mubawab.ma,,Salé,Bettana,Rabat-Salé-Kenitra,,,507.0,7.0,4.0,unknown,unknown,unknown,unknown,3600000.0,7100.59,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Affaire investissement locatif sale bettana,3 600 000 DH,"Bettana, Salé",507 m² 3 Pièces 7 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:a30dd23f24337ccf2d0f8e1b,mubawab.ma,,Rabat,Hay Nahda,Rabat-Salé-Kenitra,,,91.0,3.0,2.0,unknown,unknown,unknown,unknown,700000.0,7692.31,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre d une superficie de 91 m² au 4ème étage...,700 000 DH,"Hay Nahda, Rabat",91 m² 2 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:549e27ae8de3d3e6b87fe8b9,mubawab.ma,,Marrakech,Route de Fez,Marrakech-Safi,,,157.0,2.0,2.0,unknown,unknown,unknown,unknown,1700000.0,10828.03,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement 2 chambres Rez de jardin à vendre route de Fès p...,1 700 000 DH,"Route de Fez, Marrakech",157 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:1bc90ca7536c30541c48d31f,mubawab.ma,,Témara,Oued Eddahab,Rabat-Salé-Kenitra,,,179.0,3.0,2.0,unknown,unknown,unknown,unknown,1600000.0,8938.55,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Grand appartement familial 179 m² Témara,1 600 000 DH,"Oued Eddahab, Temara",179 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:c35dcb432406d447d1adf9b3,mubawab.ma,,Marrakech,est pensée pour ceux qui veulent vivre,Marrakech-Safi,,,57.0,1.0,1.0,unknown,yes,yes,unknown,2962000.0,51964.91,appartement,sale,,unknown,Wed Sep 02 2026 17:03:40 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8257828/florea-gueliz-projet-sur-plan-autoris%C3%A9-livraison-%C3%A9t%C3%A9-2028,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8396338,mubawab.ma,8396338,Casablanca,Beauséjour,Casablanca-Settat,,,103.0,3.0,1.0,furnished,unknown,unknown,unknown,150000.0,1456.31,appartement,sale,,unknown,Wed Sep 02 2026 06:51:14 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8396338/appartement-%C3%A0-vendre-de-103-0-m%C2%B2-%C3%A0-casablanca-beausejour,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:b98972dc07897ea5c173eb34,mubawab.ma,,Tanger,Castilla,Tangier-Tetouan-Al Hoceima,,,120.0,2.0,2.0,unknown,unknown,unknown,unknown,1100000.0,9166.67,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 120 m², 2 chambres Castilla Tanger",1 100 000 DH,"Castilla, Tanger",120 m² 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8288876,mubawab.ma,8288876,Casablanca,Casablanca Marina,Casablanca-Settat,,,210.0,2.0,3.0,furnished,yes,yes,yes,400000.0,1904.76,appartement,sale,,unknown,Wed Sep 02 2026 12:14:55 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8288876/appartement-en-bord-de-mer-exceptionnel-casablanca-marina,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:93b181af9ec1ca5b7c8549d8,mubawab.ma,,Rabat,Diour Jamaa,Rabat-Salé-Kenitra,,,55.0,2.0,1.0,unknown,unknown,unknown,unknown,380000.0,6909.09,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a vendre,380 000 DH,"Diour Jamaa, Rabat",55 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:b59e0e53704ed1e04b931fd4,mubawab.ma,,El Jadida,Al Kodia,Casablanca-Settat,,,155.0,2.0,2.0,unknown,unknown,unknown,unknown,1250000.0,8064.52,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement avec 3 façades proche de tout,1 250 000 DH,"Al Kodia, El Jadida",155 m² 6 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:82c97bb52e91ebf684682ee9,mubawab.ma,,Salé,Bab Al Bahr,Rabat-Salé-Kenitra,,,111.0,3.0,2.0,unknown,unknown,unknown,unknown,6000000.0,54054.05,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Baie de la Mer, Résidence Privée de l'Hôtel Fairmont Sla",6 000 000 DH,"Bab Al Bahr, Salé",111 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8383535,mubawab.ma,8383535,Casablanca,Sidi El Khadir,Casablanca-Settat,,,209.0,3.0,2.0,unknown,unknown,yes,unknown,1100000.0,5263.16,appartement,sale,,unknown,Wed Sep 02 2026 07:18:14 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8383535/appartement-%C3%A0-vendre-de-209-0-m%C2%B2-%C3%A0-casablanca-sidi-el-khadir,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8346748,mubawab.ma,8346748,Casablanca,Casablanca Marina,Casablanca-Settat,,,70.0,1.0,1.0,furnished,yes,unknown,unknown,2500000.0,35714.29,appartement,sale,,unknown,Wed Sep 02 2026 11:07:24 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8346748/appartement-%C3%A0-vendre-de-70-0-m%C2%B2-%C3%A0-casablanca-casablanca-marina,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:eb1e7649b3ac86b8e6aad264,mubawab.ma,,Meknès,Meknes,Fez-Meknes,,,350.0,4.0,2.0,unknown,unknown,unknown,unknown,2800000.0,8000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 350 m², 4 chambres Résidence Reda Meknè...",2 800 000 DH,"Meknes, Meknes",350 m² 4 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:53b4cfd6afdd58ef2e734928,mubawab.ma,,Marrakech,Hivernage,Marrakech-Safi,,,40.0,1.0,1.0,unknown,unknown,unknown,unknown,2960000.0,74000.0,appartement,sale,,unknown,Wed Sep 02 2026 17:27:12 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8228518/appartement-%C3%A0-l-achat-%C3%A0-hivernage-superficie-40-m%C2%B2-piscine-et-service-de-conciergerie,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8316677,mubawab.ma,8316677,Casablanca,Gauthier,Casablanca-Settat,,,64.0,2.0,1.0,furnished,yes,yes,unknown,1950000.0,30468.75,appartement,sale,,unknown,Wed Sep 02 2026 07:27:12 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8316677/appartement-meubl%C3%A9-moderne-%C3%A0-vendre-sur-gauthier,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8258597,mubawab.ma,8258597,Casablanca,Oulfa,Casablanca-Settat,,,60.0,2.0,1.0,unknown,unknown,unknown,unknown,2290000.0,38166.67,appartement,sale,,unknown,Wed Sep 02 2026 13:47:38 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8258597/bel-appartement-%C3%A0-vendre-%C3%A0-oulfa-1-pi%C3%A8ce,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:78e4ec140efefeb9d7836fbb,mubawab.ma,,Marrakech,Daoudiat,Marrakech-Safi,,,133.0,2.0,1.0,unknown,unknown,unknown,unknown,850000.0,6390.98,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appart 67m² avec terrasse 70m² à Noujoum Daoudiate,850 000 DH,"Daoudiat, Marrakech",133 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8342213,mubawab.ma,8342213,Casablanca,Gauthier,Casablanca-Settat,,,75.0,2.0,1.0,unknown,yes,yes,unknown,2500000.0,33333.33,appartement,sale,,unknown,Wed Sep 02 2026 11:11:50 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8342213/appartement-avec-terrasse-gauthier,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8374278,mubawab.ma,8374278,Marrakech,le quartier Mhamid de,Marrakech-Safi,,,80.0,3.0,2.0,furnished,unknown,unknown,unknown,6840000.0,85500.0,appartement,sale,,unknown,Wed Sep 02 2026 17:33:08 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8374278/bel-appartement-%C3%A0-vendre-%C3%A0-mhamid-4-grandes-pi%C3%A8ces-porte-blind%C3%A9e-s%C3%A9curit%C3%A9,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
